username,period,source_year,source_url
aetius2,2000-2004,2001,http://slashdot.org:80/~aetius2/
aexandria,2000-2004,2001,http://slashdot.org:80/~aexandria/
Aexia,2000-2004,2001,http://slashdot.org:80/~Aexia/
afabbro,2000-2004,2001,http://slashdot.org:80/~afabbro/
afc,2000-2004,2001,http://slashdot.org:80/~afc/pubkey/
AFCArchvile,2000-2004,2001,http://slashdot.org:80/~AFCArchvile/
afedaken,2000-2004,2001,http://slashdot.org:80/~afedaken/
afeinberg,2000-2004,2001,http://slashdot.org:80/~afeinberg/
afeman,2000-2004,2001,http://slashdot.org:80/~afeman/
affegott,2000-2004,2001,http://slashdot.org:80/~affegott/
affenmann,2000-2004,2001,http://slashdot.org:80/~affenmann/
affinityz,2000-2004,2001,http://slashdot.org:80/~affinityz/
afflatus_com,2000-2004,2001,http://slashdot.org:80/~afflatus_com/
afinlay,2000-2004,2001,http://slashdot.org:80/~afinlay/
afniv,2000-2004,2001,http://slashdot.org:80/~afniv/
Afreet1,2000-2004,2001,http://slashdot.org:80/~Afreet1/
afreyt,2000-2004,2002,http://slashdot.org:80/~afreyt/
AfroNinja,2000-2004,2001,http://slashdot.org:80/~AfroNinja/
Afrosheen,2000-2004,2001,http://slashdot.org:80/~Afrosheen/
afs,2000-2004,2001,http://slashdot.org:80/~afs/
afsd,2000-2004,2001,http://slashdot.org:80/~afsd/
AftanGustur,2000-2004,2001,http://slashdot.org:80/~AftanGustur/
Afterimage,2000-2004,2001,http://slashdot.org:80/~Afterimage/
afx,2000-2004,2001,http://slashdot.org:80/~afx/
agapow,2000-2004,2001,http://slashdot.org:80/~agapow/
Agar,2000-2004,2001,http://slashdot.org:80/~Agar/
Agathos,2000-2004,2001,http://slashdot.org:80/~Agathos/
Agave,2000-2004,2001,http://slashdot.org:80/~Agave/
agby,2000-2004,2001,http://slashdot.org:80/~agby/
agdv,2000-2004,2001,http://slashdot.org:80/~agdv/
Ageless,2000-2004,2001,http://slashdot.org:80/~Ageless/
Agelmar,2000-2004,2001,http://slashdot.org:80/~Agelmar/
Agent+Green,2000-2004,2001,http://slashdot.org:80/~Agent+Green/
agent40deuce,2000-2004,2003,http://slashdot.org:80/~agent40deuce/
AgentGray,2000-2004,2001,http://slashdot.org:80/~AgentGray/
agentk,2000-2004,2001,http://slashdot.org:80/~agentk/
AgentUmino,2000-2004,2001,http://slashdot.org:80/~AgentUmino/
agentZ,2000-2004,2001,http://slashdot.org:80/~agentZ/
agentzer0,2000-2004,2001,http://slashdot.org:80/~agentzer0/
Aggrazel,2000-2004,2001,http://slashdot.org:80/~Aggrazel/
aggressivepedestrian,2000-2004,2001,http://slashdot.org:80/~aggressivepedestrian/
aghama,2000-2004,2001,http://slashdot.org:80/~aghama/
agilen,2000-2004,2004,http://slashdot.org:80/%7Eagilen
aglio412,2000-2004,2001,http://slashdot.org:80/~aglio412/
Agrajag,2000-2004,2001,http://slashdot.org:80/~Agrajag/
Agrippa,2000-2004,2001,http://slashdot.org:80/~Agrippa/
agrounds,2000-2004,2001,http://slashdot.org:80/~agrounds/
agtofchaos,2000-2004,2001,http://slashdot.org:80/~agtofchaos/
agupta_25,2000-2004,2001,http://slashdot.org:80/~agupta_25/
agusus,2000-2004,2001,http://slashdot.org:80/~agusus/
ahab_2001,2000-2004,2002,http://slashdot.org:80/~ahab_2001/
ahamos,2000-2004,2001,http://slashdot.org:80/~ahamos/
ahaning,2000-2004,2001,http://slashdot.org:80/~ahaning/
ahappli,2000-2004,2001,http://slashdot.org:80/~ahappli/
aharth,2000-2004,2002,http://slashdot.org:80/~aharth/
AHaspel,2000-2004,2001,http://slashdot.org:80/~AHaspel/
Ahchay,2000-2004,2001,http://slashdot.org:80/~Ahchay/
ahde,2000-2004,2001,http://slashdot.org:80/~ahde/
aheitner,2000-2004,2001,http://slashdot.org:80/~aheitner/
ahem,2000-2004,2001,http://slashdot.org:80/~ahem/
ahertz,2000-2004,2001,http://slashdot.org:80/~ahertz/
ahfoo,2000-2004,2001,http://slashdot.org:80/~ahfoo/
ahg,2000-2004,2001,http://slashdot.org:80/~ahg/
ahknight,2000-2004,2001,http://slashdot.org:80/~ahknight/
AhNewBis,2000-2004,2001,http://slashdot.org:80/~AhNewBis/
ahodgson,2000-2004,2001,http://slashdot.org:80/~ahodgson/
Ahotasu,2000-2004,2001,http://slashdot.org:80/~Ahotasu/
ahunter,2000-2004,2001,http://slashdot.org:80/~ahunter/
ai0524,2000-2004,2001,http://slashdot.org:80/~ai0524/
ai731,2000-2004,2001,http://slashdot.org:80/~ai731/
Aiantes,2000-2004,2001,http://slashdot.org:80/~Aiantes/
Aidenn,2000-2004,2001,http://slashdot.org:80/~Aidenn/
aidoneus,2000-2004,2001,http://slashdot.org:80/~aidoneus/
Aigeanta,2000-2004,2001,http://slashdot.org:80/~Aigeanta/
Aighearach,2000-2004,2001,http://slashdot.org:80/~Aighearach/
aiken_d,2000-2004,2001,http://slashdot.org:80/~aiken_d/
aileon,2000-2004,2001,http://slashdot.org:80/~aileon/
ailie,2000-2004,2001,http://slashdot.org:80/~ailie/
aim4min,2000-2004,2002,http://slashdot.org:80/~aim4min/
ainsoph,2000-2004,2001,http://slashdot.org:80/~ainsoph/
aint,2000-2004,2001,http://slashdot.org:80/~aint/
AintTooProudToBeg,2000-2004,2001,http://slashdot.org:80/~AintTooProudToBeg/
airfabio,2000-2004,2001,http://slashdot.org:80/~airfabio/
airgee,2000-2004,2001,http://slashdot.org:80/~airgee/
Airline_Sickness_Bag,2000-2004,2001,http://slashdot.org:80/~Airline_Sickness_Bag/
airos4,2000-2004,2001,http://slashdot.org:80/~airos4/
airship,2000-2004,2002,http://slashdot.org:80/~airship/
airuck,2000-2004,2001,http://slashdot.org:80/~airuck/
aithien,2000-2004,2001,http://slashdot.org:80/~aithien/
Aithlin,2000-2004,2001,http://slashdot.org:80/~Aithlin/
Aix,2000-2004,2001,http://slashdot.org:80/~Aix/
AiX2,2000-2004,2001,http://slashdot.org:80/~AiX2/
aj_the_2nd,2000-2004,2001,http://slashdot.org:80/~aj_the_2nd/
ajakk,2000-2004,2001,http://slashdot.org:80/~ajakk/
ajam,2000-2004,2001,http://slashdot.org:80/~ajam/
ajbiv,2000-2004,2001,http://slashdot.org:80/~ajbiv/
ajc,2000-2004,2001,http://slashdot.org:80/~ajc/
ajdavis,2000-2004,2001,http://slashdot.org:80/~ajdavis/
ajf,2000-2004,2001,http://slashdot.org:80/~ajf/
ajft,2000-2004,2001,http://slashdot.org:80/~ajft/
ajjfk,2000-2004,2001,http://slashdot.org:80/~ajjfk/
ajk,2000-2004,2001,http://slashdot.org:80/~ajk/
ajm,2000-2004,2001,http://slashdot.org:80/~ajm/
ajmitch,2000-2004,2001,http://slashdot.org:80/~ajmitch/
ajna,2000-2004,2001,http://slashdot.org:80/~ajna/
ajs,2000-2004,2001,http://slashdot.org:80/~ajs/
AJSchu,2000-2004,2001,http://slashdot.org:80/~AJSchu/
ajuda,2000-2004,2001,http://slashdot.org:80/~ajuda/
ajv,2000-2004,2001,http://slashdot.org:80/~ajv/
ak,2000-2004,2001,http://slashdot.org:80/~ak/pubkey/
AKA+da+JET,2000-2004,2001,http://slashdot.org:80/~AKA+da+JET/
aka-ed,2000-2004,2001,http://slashdot.org:80/~aka-ed/
aka_daedalus,2000-2004,2001,http://slashdot.org:80/~aka_daedalus/
akaina,2000-2004,2001,http://slashdot.org:80/~akaina/
AKAJack,2000-2004,2001,http://slashdot.org:80/~AKAJack/
Akatosh,2000-2004,2001,http://slashdot.org:80/~Akatosh/
akb,2000-2004,2001,http://slashdot.org:80/~akb/
akc,2000-2004,2001,http://slashdot.org:80/~akc/
akejay,2000-2004,2001,http://slashdot.org:80/~akejay/
akepa,2000-2004,2001,http://slashdot.org:80/~akepa/
akey,2000-2004,2001,http://slashdot.org:80/~akey/pubkey/
akgdpssi,2000-2004,2001,http://slashdot.org:80/~akgdpssi/
akgoel,2000-2004,2001,http://slashdot.org:80/~akgoel/
akh,2000-2004,2001,http://slashdot.org:80/~akh/
akheron01,2000-2004,2004,http://slashdot.org:80/%7Eakheron01
akheron1,2000-2004,2002,http://slashdot.org:80/~akheron1/
akiaki007,2000-2004,2001,http://slashdot.org:80/~akiaki007/
akihabara,2000-2004,2001,http://slashdot.org:80/~akihabara/
akintayo,2000-2004,2001,http://slashdot.org:80/~akintayo/
akira2001,2000-2004,2001,http://slashdot.org:80/~akira2001/
Akito+Tenkawa,2000-2004,2001,http://slashdot.org:80/~Akito+Tenkawa/
akiy,2000-2004,2001,http://slashdot.org:80/~akiy/
akmed,2000-2004,2001,http://slashdot.org:80/~akmed/
Akoma+The+Immortal,2000-2004,2001,http://slashdot.org:80/~Akoma+The+Immortal/
akondo,2000-2004,2001,http://slashdot.org:80/~akondo/
aktbar,2000-2004,2001,http://slashdot.org:80/~aktbar/
akula1,2000-2004,2002,http://slashdot.org:80/~akula1/
akypoon,2000-2004,2001,http://slashdot.org:80/~akypoon/pubkey/
Al+Wold,2000-2004,2001,http://slashdot.org:80/~Al+Wold/
alacqua,2000-2004,2002,http://slashdot.org:80/~alacqua/
alain,2000-2004,2001,http://slashdot.org:80/~alain/
Alain+Williams,2000-2004,2001,http://slashdot.org:80/~Alain+Williams/
AlainB,2000-2004,2001,http://slashdot.org:80/~AlainB/
Alakaboo,2000-2004,2001,http://slashdot.org:80/~Alakaboo/
AlamedaStone,2000-2004,2001,http://slashdot.org:80/~AlamedaStone/
Alan,2000-2004,2001,http://slashdot.org:80/~Alan
Alan+Livingston,2000-2004,2001,http://slashdot.org:80/~Alan+Livingston/
Alan+Mattern,2000-2004,2001,http://slashdot.org:80/~Alan+Mattern/
Alan+Partridge,2000-2004,2001,http://slashdot.org:80/~Alan+Partridge/
Alan+Shutko,2000-2004,2001,http://slashdot.org:80/~Alan+Shutko/
alan_knight,2000-2004,2001,http://slashdot.org:80/~alan_knight/
alanb0,2000-2004,2001,http://slashdot.org:80/~alanb0/
alancave,2000-2004,2002,http://slashdot.org:80/~alancave/
alange1,2000-2004,2001,http://slashdot.org:80/~alange1/
alangmead,2000-2004,2001,http://slashdot.org:80/~alangmead/
alanh,2000-2004,2001,http://slashdot.org:80/~alanh/
alanjstr,2000-2004,2001,http://slashdot.org:80/~alanjstr/
alannon,2000-2004,2001,http://slashdot.org:80/~alannon/
AlanSmitheeX,2000-2004,2001,http://slashdot.org:80/~AlanSmitheeX/
alanw,2000-2004,2001,http://slashdot.org:80/~alanw/
alany,2000-2004,2001,http://slashdot.org:80/~alany/
Alanzilla,2000-2004,2001,http://slashdot.org:80/~Alanzilla/
Alarmist,2000-2004,2001,http://slashdot.org:80/~Alarmist/
alarmo,2000-2004,2001,http://slashdot.org:80/~alarmo/
alarosa,2000-2004,2001,http://slashdot.org:80/~alarosa/
Alarys,2000-2004,2001,http://slashdot.org:80/~Alarys/
albalbo,2000-2004,2001,http://slashdot.org:80/~albalbo/
albamuth,2000-2004,2001,http://slashdot.org:80/~albamuth/
albannach,2000-2004,2002,http://slashdot.org:80/~albannach/
AlbanySux,2000-2004,2001,http://slashdot.org:80/~AlbanySux/
Albert+Y.C.+Lai,2000-2004,2001,http://slashdot.org:80/~Albert+Y.C.+Lai/
Alberto,2000-2004,2001,http://slashdot.org:80/~Alberto/
albin,2000-2004,2002,http://slashdot.org:80/~albin/
alch,2000-2004,2001,http://slashdot.org:80/~alch/
Alcimedes,2000-2004,2001,http://slashdot.org:80/~Alcimedes/
Alcoholist,2000-2004,2001,http://slashdot.org:80/~Alcoholist/
alcubierre,2000-2004,2001,http://slashdot.org:80/~alcubierre/
aldjiblah,2000-2004,2001,http://slashdot.org:80/~aldjiblah/pubkey/
aldop,2000-2004,2001,http://slashdot.org:80/~aldop/
AldousHuxley,2000-2004,2001,http://slashdot.org:80/~AldousHuxley/
Aldreis,2000-2004,2001,http://slashdot.org:80/~Aldreis/
aldur,2000-2004,2001,http://slashdot.org:80/~aldur/
Aleatoric,2000-2004,2001,http://slashdot.org:80/~Aleatoric/
alecbrown,2000-2004,2001,http://slashdot.org:80/~alecbrown/
alech,2000-2004,2001,http://slashdot.org:80/~alech/
aleclee,2000-2004,2001,http://slashdot.org:80/~aleclee/
ALecs,2000-2004,2001,http://slashdot.org:80/~ALecs/
alecto,2000-2004,2001,http://slashdot.org:80/~alecto/
AlefNull,2000-2004,2001,http://slashdot.org:80/~AlefNull/
alehmann,2000-2004,2001,http://slashdot.org:80/~alehmann/
Alejo,2000-2004,2001,http://slashdot.org:80/~Alejo/
Aleksandr,2000-2004,2001,http://slashdot.org:80/~Aleksandr/
aleksey,2000-2004,2001,http://slashdot.org:80/~aleksey/
alen,2000-2004,2001,http://slashdot.org:80/~alen/
alenp,2000-2004,2001,http://slashdot.org:80/~alenp/
AlephNot,2000-2004,2001,http://slashdot.org:80/~AlephNot/
alessio,2000-2004,2001,http://slashdot.org:80/~alessio/
Alethes,2000-2004,2002,http://slashdot.org:80/~Alethes/
alewando,2000-2004,2001,http://slashdot.org:80/~alewando/
Alex,2000-2004,2001,http://slashdot.org:80/~Alex/
Alex+Belits,2000-2004,2001,http://slashdot.org:80/~Alex+Belits/
Alex+Farber,2000-2004,2001,http://slashdot.org:80/~Alex+Farber/
Alex+Gurney,2000-2004,2001,http://slashdot.org:80/~Alex+Gurney/
Alex+Kalita,2000-2004,2001,http://slashdot.org:80/~Alex+Kalita/
Alex+Pennace,2000-2004,2001,http://slashdot.org:80/~Alex+Pennace/
Alex+Zepeda,2000-2004,2001,http://slashdot.org:80/~Alex+Zepeda/
Alex978,2000-2004,2002,http://slashdot.org:80/~Alex978/
Alex_Ionescu,2000-2004,2001,http://slashdot.org:80/~Alex_Ionescu/
alex_siufy,2000-2004,2002,http://slashdot.org:80/~alex_siufy/
alexalexis,2000-2004,2001,http://slashdot.org:80/~alexalexis/
Alexander,2000-2004,2001,http://slashdot.org:80/~Alexander/
alexandn,2000-2004,2001,http://slashdot.org:80/~alexandn/
alexandre,2000-2004,2001,http://slashdot.org:80/~alexandre/
alexborges,2000-2004,2001,http://slashdot.org:80/~alexborges/
alexburke,2000-2004,2001,http://slashdot.org:80/~alexburke/
AlexDeGruven,2000-2004,2002,http://slashdot.org:80/~AlexDeGruven/
alexdw,2000-2004,2001,http://slashdot.org:80/~alexdw/
alexgould,2000-2004,2001,http://slashdot.org:80/~alexgould/
alexhmit01,2000-2004,2001,http://slashdot.org:80/~alexhmit01/
AlexisMachine,2000-2004,2001,http://slashdot.org:80/~AlexisMachine/
Alexius,2000-2004,2001,http://slashdot.org:80/~Alexius/
alexjohns,2000-2004,2001,http://slashdot.org:80/~alexjohns/
alexjp,2000-2004,2001,http://slashdot.org:80/~alexjp/
alexpage,2000-2004,2001,http://slashdot.org:80/~alexpage/
AlexS,2000-2004,2001,http://slashdot.org:80/~AlexS/
alexy,2000-2004,2001,http://slashdot.org:80/~alexy/
AlexZander,2000-2004,2002,http://slashdot.org:80/~AlexZander/
Alfred,2000-2004,2001,http://slashdot.org:80/~Alfred/
Alfred+Perlstein,2000-2004,2001,http://slashdot.org:80/~Alfred+Perlstein/
alfredo,2000-2004,2001,http://slashdot.org:80/~alfredo/
Alfthemack,2000-2004,2001,http://slashdot.org:80/~Alfthemack/
ALG,2000-2004,2001,http://slashdot.org:80/~ALG/
algae,2000-2004,2001,http://slashdot.org:80/~algae/pubkey/
Algan,2000-2004,2001,http://slashdot.org:80/~Algan/
algebraist,2000-2004,2001,http://slashdot.org:80/~algebraist/
algorithm_x,2000-2004,2001,http://slashdot.org:80/~algorithm_x/
AlgUSF,2000-2004,2001,http://slashdot.org:80/~AlgUSF/
alhaz,2000-2004,2001,http://slashdot.org:80/~alhaz/
AliasTheRoot,2000-2004,2002,http://slashdot.org:80/~AliasTheRoot/
aliastnb,2000-2004,2001,http://slashdot.org:80/~aliastnb/
aliebrah,2000-2004,2001,http://slashdot.org:80/~aliebrah/
Alien+Conspiracy,2000-2004,2001,http://slashdot.org:80/~Alien+Conspiracy/
Alien+Perspective,2000-2004,2001,http://slashdot.org:80/~Alien+Perspective/
Alien54,2000-2004,2001,http://slashdot.org:80/~Alien54/
alien8,2000-2004,2001,http://slashdot.org:80/~alien8/
alien88,2000-2004,2001,http://slashdot.org:80/~alien88/
alien_life_form,2000-2004,2001,http://slashdot.org:80/~alien_life_form/
alienautopsy,2000-2004,2002,http://slashdot.org:80/~alienautopsy/
AlienJ,2000-2004,2001,http://slashdot.org:80/~AlienJ/
aliens,2000-2004,2001,http://slashdot.org:80/~aliens/
Aliera,2000-2004,2001,http://slashdot.org:80/~Aliera/
alighieri,2000-2004,2001,http://slashdot.org:80/~alighieri/
alight,2000-2004,2001,http://slashdot.org:80/~alight/
Alioth,2000-2004,2001,http://slashdot.org:80/~Alioth/
alisdair+mcdiarmid,2000-2004,2001,http://slashdot.org:80/~alisdair+mcdiarmid/
AlisdairM,2000-2004,2001,http://slashdot.org:80/~AlisdairM/
alispguru,2000-2004,2001,http://slashdot.org:80/~alispguru/
alizard,2000-2004,2001,http://slashdot.org:80/~alizard/pubkey/
Alkaiser,2000-2004,2001,http://slashdot.org:80/~Alkaiser/
alkali,2000-2004,2001,http://slashdot.org:80/~alkali/
AlKaMo,2000-2004,2001,http://slashdot.org:80/~AlKaMo/
Alkivar,2000-2004,2001,http://slashdot.org:80/~Alkivar/
All+Dat,2000-2004,2001,http://slashdot.org:80/~All+Dat/
Allan+Doyle,2000-2004,2001,http://slashdot.org:80/~Allan+Doyle/
Allan+J.+Heim,2000-2004,2001,http://slashdot.org:80/~Allan+J.+Heim/
allanc,2000-2004,2001,http://slashdot.org:80/~allanc/
allanj,2000-2004,2001,http://slashdot.org:80/~allanj/
AllDewedUp,2000-2004,2001,http://slashdot.org:80/~AllDewedUp/
Allen+Akin,2000-2004,2001,http://slashdot.org:80/~Allen+Akin/
alleria,2000-2004,2001,http://slashdot.org:80/~alleria/
Alley+Viper,2000-2004,2001,http://slashdot.org:80/~Alley+Viper/
Allicorn,2000-2004,2001,http://slashdot.org:80/~Allicorn/
AllieA,2000-2004,2001,http://slashdot.org:80/~AllieA/
allism,2000-2004,2001,http://slashdot.org:80/~allism/
allknowing,2000-2004,2001,http://slashdot.org:80/~allknowing/
Allocutor,2000-2004,2001,http://slashdot.org:80/~Allocutor/
Allyn+Crowe,2000-2004,2002,http://slashdot.org:80/~Allyn+Crowe/
AllynKC,2000-2004,2001,http://slashdot.org:80/~AllynKC/
alman,2000-2004,2001,http://slashdot.org:80/~alman/
almeida,2000-2004,2001,http://slashdot.org:80/~almeida/
almightyjustin,2000-2004,2004,http://slashdot.org:80/%7Ealmightyjustin/
alnapp,2000-2004,2001,http://slashdot.org:80/~alnapp/
Alokito,2000-2004,2002,http://slashdot.org:80/~Alokito/
Alomex,2000-2004,2001,http://slashdot.org:80/~Alomex/
AlonzoFrog,2000-2004,2001,http://slashdot.org:80/~AlonzoFrog/
Alorelith,2000-2004,2001,http://slashdot.org:80/~Alorelith/
Aloril,2000-2004,2001,http://slashdot.org:80/~Aloril/
Alowishus,2000-2004,2001,http://slashdot.org:80/~Alowishus/
Alpha+Prime,2000-2004,2001,http://slashdot.org:80/~Alpha+Prime/
Alpha+State,2000-2004,2001,http://slashdot.org:80/~Alpha+State/
Alpha+Zulu,2000-2004,2001,http://slashdot.org:80/~Alpha+Zulu/
alpha1125,2000-2004,2001,http://slashdot.org:80/~alpha1125/
Alpha42,2000-2004,2001,http://slashdot.org:80/~Alpha42/
Alpha_Geek,2000-2004,2001,http://slashdot.org:80/~Alpha_Geek/
AlphaATF,2000-2004,2001,http://slashdot.org:80/~AlphaATF/
AlphaInsight,2000-2004,2001,http://slashdot.org:80/~AlphaInsight/
alphameter,2000-2004,2001,http://slashdot.org:80/~alphameter/
alphaparticle,2000-2004,2001,http://slashdot.org:80/~alphaparticle/
alphaque,2000-2004,2001,http://slashdot.org:80/~alphaque/
alpinekarst,2000-2004,2001,http://slashdot.org:80/~alpinekarst/
AlpineR,2000-2004,2001,http://slashdot.org:80/~AlpineR/
alpinist,2000-2004,2001,http://slashdot.org:80/~alpinist/
alprazolam,2000-2004,2001,http://slashdot.org:80/~alprazolam/
alptraum,2000-2004,2001,http://slashdot.org:80/~alptraum/
Alrescha,2000-2004,2001,http://slashdot.org:80/~Alrescha/
Alrocket,2000-2004,2001,http://slashdot.org:80/~Alrocket/
Alsee,2000-2004,2001,http://slashdot.org:80/~Alsee/
alSeen,2000-2004,2001,http://slashdot.org:80/~alSeen/
alsta,2000-2004,2001,http://slashdot.org:80/~alsta/
alt3r3go,2000-2004,2001,http://slashdot.org:80/~alt3r3go/
alta,2000-2004,2001,http://slashdot.org:80/~alta/
altadel,2000-2004,2003,http://slashdot.org:80/~altadel
altair1,2000-2004,2001,http://slashdot.org:80/~altair1/
altan,2000-2004,2001,http://slashdot.org:80/~altan/
Alternity,2000-2004,2001,http://slashdot.org:80/~Alternity/
AltGrendel,2000-2004,2001,http://slashdot.org:80/~AltGrendel/
Alton,2000-2004,2001,http://slashdot.org:80/~Alton/
alumshubby,2000-2004,2001,http://slashdot.org:80/~alumshubby/
Alvin_Maker,2000-2004,2001,http://slashdot.org:80/~Alvin_Maker/
alwyns,2000-2004,2002,http://slashdot.org:80/~alwyns/
alx512,2000-2004,2001,http://slashdot.org:80/~alx512/
AlXtreme,2000-2004,2001,http://slashdot.org:80/~AlXtreme/
am+2k,2000-2004,2001,http://slashdot.org:80/~am+2k/journal/
am2k,2000-2004,2001,http://slashdot.org:80/~am2k
Amadaeus,2000-2004,2001,http://slashdot.org:80/~Amadaeus/
Amadawn,2000-2004,2001,http://slashdot.org:80/~Amadawn/
Amalex5,2000-2004,2001,http://slashdot.org:80/~Amalex5/
Amalthea,2000-2004,2001,http://slashdot.org:80/~Amalthea/
amanb,2000-2004,2001,http://slashdot.org:80/~amanb/
Amanset,2000-2004,2001,http://slashdot.org:80/~Amanset/
Amazing+Proton+Boy,2000-2004,2001,http://slashdot.org:80/~Amazing+Proton+Boy/
Amazing+Quantum+Man,2000-2004,2001,http://slashdot.org:80/~Amazing+Quantum+Man/
Ambien,2000-2004,2001,http://slashdot.org:80/~Ambien/
ambrosen,2000-2004,2001,http://slashdot.org:80/~ambrosen/
Ambush+Bug,2000-2004,2001,http://slashdot.org:80/~Ambush+Bug/
Ambush_Bug,2000-2004,2001,http://slashdot.org:80/~Ambush_Bug/
amchugh,2000-2004,2001,http://slashdot.org:80/~amchugh/
AmedeOS,2000-2004,2001,http://slashdot.org:80/~AmedeOS/
amendol,2000-2004,2003,http://slashdot.org:80/~amendol/
ameoba,2000-2004,2001,http://slashdot.org:80/~ameoba/
American+AC+in+Paris,2000-2004,2001,http://slashdot.org:80/~American+AC+in+Paris/
american_bongo,2000-2004,2002,http://slashdot.org:80/~american_bongo/
Ames,2000-2004,2001,http://slashdot.org:80/~Ames/
Amezick,2000-2004,2001,http://slashdot.org:80/~Amezick/
Ami+Ganguli,2000-2004,2001,http://slashdot.org:80/~Ami+Ganguli/
Amigori,2000-2004,2001,http://slashdot.org:80/~Amigori/
aminal,2000-2004,2001,http://slashdot.org:80/~aminal/
aminorex,2000-2004,2001,http://slashdot.org:80/~aminorex/
AmirS,2000-2004,2001,http://slashdot.org:80/~AmirS/
amit_kr,2000-2004,2001,http://slashdot.org:80/~amit_kr/
amitb,2000-2004,2002,http://slashdot.org:80/~amitb/
amjohns,2000-2004,2001,http://slashdot.org:80/~amjohns/
AMK,2000-2004,2001,http://slashdot.org:80/~AMK/
Ammishdave,2000-2004,2004,http://slashdot.org:80/%7eAmmishdave
Amoeba,2000-2004,2001,http://slashdot.org:80/~Amoeba/
Amoeba+Protozoa,2000-2004,2001,http://slashdot.org:80/~Amoeba+Protozoa/
Amokscience,2000-2004,2001,http://slashdot.org:80/~Amokscience/
Amon+CMB,2000-2004,2001,http://slashdot.org:80/~Amon+CMB/
Amon+Re,2000-2004,2001,http://slashdot.org:80/~Amon+Re/
AmonTobin,2000-2004,2001,http://slashdot.org:80/~AmonTobin/
amorico,2000-2004,2001,http://slashdot.org:80/~amorico/
amorsen,2000-2004,2001,http://slashdot.org:80/~amorsen/
Amos,2000-2004,2001,http://slashdot.org:80/~Amos/
Amphigory,2000-2004,2001,http://slashdot.org:80/~Amphigory/
amphiskios,2000-2004,2001,http://slashdot.org:80/~amphiskios/
amsmith,2000-2004,2001,http://slashdot.org:80/~amsmith/
AMuse,2000-2004,2001,http://slashdot.org:80/~AMuse/
amward,2000-2004,2001,http://slashdot.org:80/~amward/
Amyloid,2000-2004,2001,http://slashdot.org:80/~Amyloid/
An+El+Haqq,2000-2004,2001,http://slashdot.org:80/~An+El+Haqq/
An+ominous+Cow+art,2000-2004,2001,http://slashdot.org:80/~An+ominous+Cow+art/
An+Ominous+Cow+Herd,2000-2004,2001,http://slashdot.org:80/~An+Ominous+Cow+Herd/
an+ominous+cow+ward,2000-2004,2001,http://slashdot.org:80/~an+ominous+cow+ward/
An+Ominous+Coward,2000-2004,2001,http://slashdot.org:80/~An+Ominous+Coward/
An+Ominous+Cowbird,2000-2004,2001,http://slashdot.org:80/~An+Ominous+Cowbird/
An+Onerous+Coward,2000-2004,2001,http://slashdot.org:80/~An+Onerous+Coward/
An9n,2000-2004,2001,http://slashdot.org:80/~An9n/
an_art,2000-2004,2001,http://slashdot.org:80/~an_art/
an_mo,2000-2004,2001,http://slashdot.org:80/~an_mo/
Anabas,2000-2004,2001,http://slashdot.org:80/~Anabas/
anagram,2000-2004,2001,http://slashdot.org:80/~anagram/
anakog,2000-2004,2001,http://slashdot.org:80/~anakog/
ANaL+SeCReTioNz,2000-2004,2001,http://slashdot.org:80/~ANaL+SeCReTioNz/
Anal+Surprise,2000-2004,2001,http://slashdot.org:80/~Anal+Surprise/
anal0gue,2000-2004,2001,http://slashdot.org:80/~anal0gue/
Analog,2000-2004,2001,http://slashdot.org:80/~Analog/
analog_line,2000-2004,2001,http://slashdot.org:80/~analog_line/
AnalogBoy,2000-2004,2001,http://slashdot.org:80/~AnalogBoy/
AnalogDiehard,2000-2004,2001,http://slashdot.org:80/~AnalogDiehard/
Analogue+Kid,2000-2004,2001,http://slashdot.org:80/~Analogue+Kid/
Analysis+Paralysis,2000-2004,2001,http://slashdot.org:80/~Analysis+Paralysis/
Ananda,2000-2004,2001,http://slashdot.org:80/~Ananda/
ananke,2000-2004,2001,http://slashdot.org:80/~ananke/
Ananymous+Coward,2000-2004,2001,http://slashdot.org:80/~Ananymous+Coward/
anarchist,2000-2004,2001,http://slashdot.org:80/~anarchist/
Anarchitect,2000-2004,2001,http://slashdot.org:80/~Anarchitect/
Anarchofascist,2000-2004,2001,http://slashdot.org:80/~Anarchofascist/
AnarchySoftware,2000-2004,2001,http://slashdot.org:80/~AnarchySoftware/
Anarkhia,2000-2004,2001,http://slashdot.org:80/~Anarkhia/
anarkhos,2000-2004,2001,http://slashdot.org:80/~anarkhos/
Anata,2000-2004,2001,http://slashdot.org:80/~Anata/
anatoli,2000-2004,2001,http://slashdot.org:80/~anatoli/
Anaxagoras,2000-2004,2002,http://slashdot.org:80/~Anaxagoras/
AncientMariner,2000-2004,2001,http://slashdot.org:80/~AncientMariner/
Ancipital,2000-2004,2001,http://slashdot.org:80/~Ancipital/
Anders,2000-2004,2001,http://slashdot.org:80/~Anders/
Anders+Andersson,2000-2004,2001,http://slashdot.org:80/~Anders+Andersson/
andersen,2000-2004,2001,http://slashdot.org:80/~andersen/
Anderson,2000-2004,2001,http://slashdot.org:80/~Anderson/
AndersW,2000-2004,2001,http://slashdot.org:80/~AndersW/
andi75,2000-2004,2001,http://slashdot.org:80/~andi75/
andika,2000-2004,2001,http://slashdot.org:80/~andika/
